synthetic_id,year_available,address,price,area,rooms,neighbourhood,floors,elevator,lat,lon
2020-1370,2020,"Ronda Ferran Puig, 63",1385,105,3,Devesa,4,True,41.985327357078205,2.8170858051367302
2020-1371,2020,"CL Cardenal Margarit, 45",740,65,3,Eixample,4,True,41.9764133105699,2.8208611683317835
2020-1372,2020,"Barri Vell, 68",1980,125,4,,1,False,41.98472983578447,2.825027160760995
2020-1373,2020,"Calle de Santa Eugènia, 35",1455,79,2,Devesa,3,True,39.62216274660941,2.8367922662989185
2020-1374,2020,"Calle de Fontajau, 27",885,78,3,Fontajau-Domeny,2,True,41.99175781779203,2.815484908705234
2020-1375,2020,"Barri Vell, 20",1995,118,3,,1,False,41.9844797982713,2.824851471886584
2020-1376,2020,"Carme-Vistalegre, 76",2510,135,3,,5,True,41.9752114226752,2.8250445819496464
2020-1377,2020,"Calle de Pedret, 43",1345,62,2,Barri Vell,3,False,41.99102996441676,2.8258360225482653
2020-1378,2020,"Barri Vell, 4",1955,113,5,,1,False,41.98427359360623,2.825438762091003
2020-1379,2020,"CL Carme, 79",945,78,2,Carme-Vistalegre,5,True,41.97505255450984,2.8247444690364416
2020-1380,2020,"Canigó, 75",2320,98,1,Barri Vell,1,True,41.98122507575579,2.827469416282984
2020-1381,2020,"Calle de la Cort Reial, 9",1260,67,3,Barri Vell,3,True,41.98422345244033,2.8250954079400636
2020-1382,2020,"Devesa, 57",1280,95,2,,6,True,42.05068891235228,3.191605516411782
2020-1383,2020,"Calle Jocs Olímpics de Barcelona, 64",1280,82,3,Palau,0,True,41.95886993776192,2.8207805330951152
2020-1384,2020,"Calle Migdia, 51",1395,95,3,Eixample,1,True,41.976718769118,2.820939698957723
2020-1385,2020,"Calle Figuerola, 44",1170,77,3,Devesa,3,True,41.98567787107145,2.8200522943439204
2020-1386,2020,"Calle Bisbe Lorenzana, 66",1740,104,2,Eixample,1,True,41.97877520259202,2.8207289282500883
2020-1387,2020,"Calle Barcelona, 6",1920,206,4,Eixample,1,True,41.96599562969502,2.812782327846873
2020-1388,2020,"Calle del Riu Güell, 17",2255,219,2,Devesa,3,False,41.98620573407956,2.819447652912042
2020-1389,2020,"Calle dels Ciutadans, 55",1705,124,4,Barri Vell,1,True,41.98377657481031,2.82548028400381
2020-1390,2020,"Calle Barcelona, 6",1260,137,3,Eixample,5,True,41.965536116646746,2.8121423513313597
2020-1391,2020,"Carme-Vistalegre, 49",1990,42,2,,1,True,41.976048812669866,2.8252122071657344
2020-1392,2020,"Eixample, 50",3435,111,3,,3,True,41.98010023507754,2.8185696936650806
2020-1393,2020,"Gran Via de Jaume I, 15",675,74,2,Eixample,2,True,41.982942975846825,2.820024868549479
2020-1394,2020,"Sant Narcís, 63",1340,65,3,,5,True,41.97363850800344,2.810327141012069
2020-1395,2020,"Calle Bisbe Lorenzana, 40",3365,103,2,Eixample,1,True,41.97849393107918,2.8208110946767952
2020-1396,2020,"Calle Barcelona, 37",2090,185,4,Eixample,1,False,41.96580281028694,2.8123668889199998
2020-1397,2020,"Calle de Joan Maragall, 25",3185,140,4,Eixample,1,True,41.97869122673741,2.8204399575405263
2020-1398,2020,"Barri Vell, 21",1705,75,2,,1,False,41.984562452451584,2.8252625424398583
2020-1399,2020,"Calle de Pedret, 71",1050,40,2,Montjuïc,1,True,41.99097288038031,2.8254700839897056
2020-1400,2020,"Barri Vell, 13",1130,33,1,,4,True,41.98403153057636,2.824960970989217
2020-1401,2020,"Barri Vell, 4",1355,45,1,,4,True,41.98452396491691,2.8248149357229813
2020-1402,2020,"Calle de Santa Eugènia, 67",930,68,3,Eixample,2,False,41.97798966392116,2.8097670733141946
2020-1403,2020,"Calle Andalusia, 65",1370,84,2,Talaia - Germans Sabat,2,False,41.99427481413527,2.8087010403704165
2020-1404,2020,"Fontajau-Domeny, 79",1075,92,3,,7,True,41.99267783536698,2.789320996653666
2020-1405,2020,"Rda. de San Antonio María Claret, 42",1230,59,1,Eixample,1,False,41.888423187098034,2.7417876200426927
2020-1406,2020,"Carme-Vistalegre, 2",1775,38,2,,1,True,41.97564716257881,2.825310339904509
2020-1407,2020,"Calle del Riu Terri, 24",1050,185,4,Migdia Casernes,1,True,41.92384398151874,2.764369859860232
2020-1408,2020,"Calle de Sant Agustí, 27",1135,80,1,Migdia Casernes,4,True,41.923538493262754,2.7638306764588925
2020-1409,2020,"Barri Vell, 30",1380,62,3,,2,False,41.983945666396714,2.8248383811372304
2020-1410,2020,"Avenida de Lluís Pericot, 34",1395,115,4,Montilivi-Pericot,2,True,41.969402759754765,2.8245645871180702
2020-1411,2020,"Talaia - Germans Sabat, 10",1350,85,2,,1,False,42.02310890227308,3.011595090199984
2020-1412,2020,"Carme-Vistalegre, 70",955,139,3,,3,True,41.97589896393593,2.8247047647104373
2020-1413,2020,"Barri Vell, 57",635,52,2,,4,False,41.984255000297644,2.8247636077288276
2020-1414,2020,"Calle Auriga, 24",1180,60,1,Barri Vell,3,False,41.98206330859586,2.824907071800515
2020-1415,2020,"Calle de Joan Maragall, 73",2880,136,3,Eixample,1,True,41.979106135014355,2.8203148381697374
2020-1416,2020,"Eixample, 70",1410,132,2,,1,True,41.980143400605556,2.8180962627342283
2020-1417,2020,"Avenida de Sant Francesc, 78",1050,81,2,Barri Vell,1,False,41.98208889679211,2.8215831331938777
2020-1418,2020,"Barri Vell, 54",1295,56,2,,5,True,41.98457663810951,2.8243588060208817
2020-1419,2020,"Calle Andalusia, 19",1210,83,2,Talaia - Germans Sabat,1,False,41.99471883127152,2.808749309595032
2020-1420,2020,"Barri Vell, 75",1335,50,1,,5,False,41.98474175979176,2.824801656653882
2020-1421,2020,"Calle Migdia, 28",820,151,1,Migdia Casernes,1,False,41.95473318022185,2.792936765816933
2020-1422,2020,"Calle del Riu Terri, 26",1300,294,4,Migdia Casernes,0,True,41.92356966018536,2.7644696241377846
2020-1423,2020,"Talaia - Germans Sabat, 3",1170,72,2,,2,True,42.023207366746234,3.0113338648695334
2020-1424,2020,"Calle Andalusia, 27",1200,80,2,Talaia - Germans Sabat,1,False,41.994334417094535,2.808436389212459
2020-1425,2020,"Calle de Bilbao, 41",1270,118,2,Sant Narcís,2,True,41.96947741518099,2.80987896270542
2020-1426,2020,"Oriol Martorell, 32",1575,125,4,Migdia Casernes,3,True,41.9237199017015,2.7639882430509664
2020-1427,2020,"Calle de la Font de la Teula, 20",1720,87,2,Fontajau-Domeny,1,True,41.99138555035272,2.805785061471068
2020-1428,2020,"Pujada de la Catedral, 79",935,54,1,Barri Vell,2,False,41.98721625980369,2.8263858685515673
2020-1429,2020,"Calle Barcelona, 76",1680,101,3,Eixample,4,True,41.977633959993,2.8180113480805433
2020-1430,2020,"Calle de Fontajau, 8",830,78,3,Fontajau-Domeny,0,True,41.99113172569962,2.8163347925719275
2020-1431,2020,"Barri Vell, 26",665,124,3,,2,True,41.98468545590317,2.824931880222216
2020-1432,2020,"Calle Figuerola, 80",1740,87,3,Devesa,3,True,41.98506276458829,2.8194714783770185
2020-1433,2020,"Calle Migdia, 41",975,110,4,Migdia Casernes,1,False,41.93363777245498,2.802198894751484
2020-1434,2020,"Calle Auriga, 55",1365,70,2,Barri Vell,3,False,41.982239954896635,2.825324952101647
2020-1435,2020,"Sant Narcís, 38",1300,55,3,,5,True,41.97368093180805,2.8098152277739477
2020-1436,2020,"Calle Jocs Olímpics de Barcelona, 11",1190,99,3,Palau,1,True,41.95840475639413,2.8208273708355796
2020-1437,2020,"Migdia Casernes, 42",985,61,2,,3,True,41.923824970283405,2.763879269206753
2020-1438,2020,"Calle de les Ferreries Velles, 62",1205,84,3,Barri Vell,1,True,41.984471485376815,2.8247655551684954
2020-1439,2020,"Calle Bisbe Lorenzana, 23",2660,95,2,Eixample,1,True,41.97846420380541,2.8202135907449257
2020-1440,2020,"Ronda Ferran Puig, 19",1215,94,3,Devesa,4,True,41.984947446773184,2.816985458379478
2020-1441,2020,"Fontajau-Domeny, 41",980,67,3,,7,False,41.992404303678406,2.789094806315269
2020-1442,2020,"Ronda Pare Maria Claret, 75",1070,114,2,Eixample,5,True,41.980198964471946,2.8181154207695616
2020-1443,2020,"Calle Migdia, 41",1330,93,4,Migdia Casernes,1,True,41.933156776766054,2.802301941860017
2020-1444,2020,"Eixample, 69",1805,62,2,,2,True,41.980161973261296,2.8175131584571154
2020-1445,2020,"Carme-Vistalegre, 41",2515,125,3,,5,True,41.97536988295979,2.82451206140281
2020-1446,2020,"Calle del Carme, 6",1430,62,2,Carme-Vistalegre,1,False,41.53697383202585,1.659467056718116
2020-1447,2020,"Calle Isabel la Catòlica, 59",1195,71,4,Carme-Vistalegre,3,True,41.56763581766666,1.6417377450339994
2020-1448,2020,"Calle Jocs Olímpics de Barcelona, 42",1195,93,3,Palau,1,True,41.95882458133948,2.8205479257200547
2020-1449,2020,"Calle Mare de Déu del Remei, 46",1020,100,3,Sant Narcís,3,True,41.97673972977118,2.8117286347129222
2020-1450,2020,"Canigó, 11",1815,83,1,Barri Vell,1,True,41.98152217124592,2.826916771512725
2020-1451,2020,"Abeuradors, 25",600,50,3,Barri Vell,3,True,41.983209372945005,2.8237776729478727
2020-1452,2020,"Eixample, 66",1420,51,2,,2,True,41.979985218544556,2.8190776913662816
2020-1453,2020,"Travesía de la Creu, 35",1095,76,1,Eixample,1,True,41.97570271691513,2.821392357380166
2020-1454,2020,"Montseny, 14",895,100,2,Santa Eugenia,4,True,41.975702079098404,2.8050017723994936
2020-1455,2020,"Calle de Sant Joan Baptista la Salle, 7",1445,89,2,Eixample,6,True,41.977488476225155,2.821409682572935
2020-1456,2020,"Calle de Bilbao, 29",1085,79,4,Sant Narcís,3,True,41.969335700560244,2.810086617107538
2020-1457,2020,"Talaia - Germans Sabat, 71",1600,99,2,,1,True,42.023053158290196,3.0111850460258287
2020-1458,2020,"Calle Can Cases, 5",4205,191,4,Talaia - Germans Sabat,1,True,41.979272833448235,2.8201094884186273
2020-1459,2020,"Calle de les Ferreries Velles, 3",1065,81,3,Barri Vell,1,False,41.98368260715018,2.8254029774669047
2020-1460,2020,"Fontajau-Domeny, 6",875,87,3,,7,True,41.99244638786965,2.7889162347643186
2020-1461,2020,"Avenida de Sant Narcís, 72",1570,93,4,Sant Narcís,5,True,41.97878698242461,2.8141282142919475
2020-1462,2020,"Carme-Vistalegre, 31",3005,129,3,,1,True,41.97503678203503,2.82540770217907
2020-1463,2020,"Eixample, 2",1750,139,2,,1,True,41.97968380934045,2.8178480141425335
2020-1464,2020,"Calle Migdia, 72",1910,100,2,Migdia Casernes,2,True,41.93347654736536,2.8009897327321296
2020-1465,2020,"Barri Vell, 56",600,62,2,,1,False,41.98377839044492,2.8249594241141502
2020-1466,2020,"Calle de Santa Eugènia, 25",930,79,3,Eixample,2,False,41.97790393153396,2.8099908302536925
2020-1467,2020,"Plaza de Sant Pere, 39",1125,80,2,Barri Vell,3,True,41.98962648546024,2.8255060119838866
2020-1468,2020,"Carme-Vistalegre, 52",2220,35,1,,1,True,41.97534513120163,2.824960457852717
2020-1469,2020,"Montilivi-Pericot, 43",2440,245,4,,1,True,41.97294499669661,2.82688379549254
2020-1470,2020,"Barri Vell, 52",1405,64,3,,1,True,41.984833148438284,2.8251541425469524
2020-1471,2020,"Eixample, 52",1830,138,4,,5,True,41.98001749719069,2.818102777586865
2020-1472,2020,"Barri Vell, 52",1000,129,3,,2,True,41.98396550757747,2.8247297535359412
2020-1473,2020,"CL Cardenal Margarit, 35",990,61,4,Eixample,4,True,41.97689759177832,2.821737735113128
2020-1474,2020,"Barri Vell, 35",695,44,2,,1,False,41.98415734740992,2.8245850319705332
2020-1475,2020,"Eixample, 3",1340,107,3,,1,True,41.98003105160574,2.817679621126422
2020-1476,2020,"Plaza Sant Pere, 54",1245,72,2,Barri Vell,2,False,41.9902218268718,2.8253036517490964
2020-1477,2020,"Calle Can Cases, 17",5005,191,5,Talaia - Germans Sabat,1,True,41.979518280801614,2.8194621184303164
2020-1478,2020,"Calle de les Ballesteries, 79",825,85,1,Barri Vell,2,False,41.98566942030059,2.824973519539762
2020-1479,2020,"Montseny, 30",940,100,3,Santa Eugenia,3,True,41.97531192455085,2.80538038470477
2020-1480,2020,"Plaza d'Europa, 27",1615,101,4,Sant Narcís,2,True,41.97531059580095,2.814586434325731
2020-1481,2020,"Barri Vell, 12",1910,100,2,,2,True,41.98448286559439,2.82459271155287
2020-1482,2020,"Calle Bisbe Lorenzana, 17",1855,85,2,Eixample,1,True,41.97810189015913,2.8203883379566332
2020-1483,2020,"Calle de Portlligat, 19",1185,63,2,Pont Major-Pedret,2,True,42.10656741351415,3.1370095924100228
2020-1484,2020,"Plaza d'Europa, 33",1710,94,4,Sant Narcís,2,True,41.97524465180761,2.8141072594269234
2020-1485,2020,"Barri Vell, 17",880,123,3,,2,True,41.984142519727584,2.824653408085868
2020-1486,2020,"Calle de Bilbao, 70",1145,102,3,Sant Narcís,2,True,41.9691191233291,2.810082526757927
2020-1487,2020,"Gran Via de Jaume I, 32",590,72,2,Eixample,1,True,41.983258312611156,2.819834165304353
2020-1488,2020,"Migdia Casernes, 18",1015,134,3,,5,True,41.9241169788414,2.7635513504883984
2020-1489,2020,"Calle Mare de Déu del Remei, 30",1050,103,3,Sant Narcís,1,True,41.976590462980084,2.8120126008496062
2020-1490,2020,"Calle Auriga, 42",1545,98,3,Barri Vell,1,True,41.982410492827064,2.824999367998192
2020-1491,2020,"Calle Migdia, 68",1230,95,4,Eixample,1,False,41.97680521753936,2.8208775730013476
2020-1492,2020,"Calle de Santa Eugènia, 35",1175,101,2,Devesa,1,True,39.62224527429153,2.835857430511865
2020-1493,2020,"Montjuïc, 29",1600,159,3,,3,True,41.995071125286515,2.8316302281313153
2020-1494,2020,"Calle de Sant Agustí, 44",865,80,2,Migdia Casernes,4,True,41.970172280794046,2.8204280652939318
2020-1495,2020,"Pujada de Sant Martí, 69",655,46,2,Barri Vell,3,False,41.98414919561348,2.826569873013538
2020-1496,2020,"Gran Via de Jaume I, 67",805,80,2,Eixample,1,True,41.982977776569676,2.8206389398253253
2020-1497,2020,"Barri Vell, 58",700,68,2,,1,False,41.98399266616558,2.825019172268747
2020-1498,2020,"Calle Doctor Pascual i Prats, 50",670,53,1,Carme-Vistalegre,2,False,41.97716490054261,2.8249164637698483
2020-1499,2020,"Plaza de Sant Pere, 12",980,78,2,Barri Vell,3,True,41.98961226777232,2.825137658123214
2020-1500,2020,"Calle de Pedret, 46",1580,45,2,Montjuïc,1,True,41.99152871806576,2.8259013597504192
2020-1501,2020,"CL Carme, 3",945,65,2,Carme-Vistalegre,5,True,41.97566977350037,2.8250063892827546
2020-1502,2020,"Calle Andalusia, 51",1410,70,2,Talaia - Germans Sabat,0,False,41.99457685259923,2.80891218367034
2020-1503,2020,"Calle de Sant Agustí, 54",890,74,2,Migdia Casernes,4,True,41.92421693488668,2.7643150252502706
2020-1504,2020,"Barri Vell, 57",2215,108,2,,2,True,41.98487249547486,2.8252188455160443
2020-1505,2020,"Barri Vell, 1",740,69,2,,1,True,41.98410252059804,2.8251355876187936
2020-1506,2020,"Calle de Santa Eugènia, 20",1080,75,3,Eixample,3,False,41.97889531571204,2.8096507146219927
2020-1507,2020,"Travesía de la Creu, 76",1105,92,2,Eixample,0,True,41.975825921058544,2.821977045809985
2020-1508,2020,"Calle del Carme, 62",650,63,2,Carme-Vistalegre,3,True,41.53680092423768,1.6603451552330926
2020-1509,2020,"Calle Mare de Déu del Remei, 2",810,89,3,Sant Narcís,1,True,41.976722788572225,2.8120645768276615
2020-1510,2020,"Calle Doctor Pascual i Prats, 38",780,55,1,Carme-Vistalegre,1,False,41.97733780353624,2.825854372419112
2020-1511,2020,"Calle de Santiago, 26",1315,80,2,Migdia Casernes,1,True,41.96837863779887,2.815786824450458
2020-1512,2020,"Eixample, 44",1140,99,3,,3,True,41.97986878072819,2.818251872138124
2020-1513,2020,"Calle Barcelona, 56",3375,188,4,Eixample,1,False,41.9650759082632,2.8124390104707255
2020-1514,2020,"Sant Narcís, 65",1455,63,2,,5,True,41.97369061135662,2.809972029236442
2020-1515,2020,"Calle Mare de Déu del Remei, 72",860,73,3,Sant Narcís,2,True,41.976906782310344,2.8118654742991933
2020-1516,2020,"Calle Bisbe Lorenzana, 18",2660,80,2,Eixample,1,True,41.978807856890995,2.8208386348438497
2020-1517,2020,"Calle Barcelona, 50",1145,117,4,Eixample,1,True,41.96604483084009,2.8122805565111406
2020-1518,2020,"Calle de les Ferreries Velles, 79",1200,94,3,Barri Vell,2,True,41.98392161729526,2.8246681715990354
2020-1519,2020,"Calle Migdia, 7",1965,88,3,Migdia Casernes,3,True,41.93350558718096,2.8017250388331414
2020-1520,2020,"Avenida de Lluís Pericot, 70",990,99,4,Montilivi-Pericot,1,True,41.97006555857143,2.8235123491038747
2020-1521,2020,"Barri Vell, 80",1600,71,3,,1,True,41.984569388554085,2.8254592134988754
2020-1522,2020,"Calle de Joan Maragall, 35",2955,129,3,Eixample,0,True,41.978667978139654,2.820398982738317
2020-1523,2020,"Plaza de Sant Pere, 62",1155,67,2,Barri Vell,4,True,41.98955309855793,2.8257309550074834
2020-1524,2020,"Fontajau-Domeny, 58",1075,103,3,,7,True,41.99235344895031,2.7888058686697605
2020-1525,2020,"Calle Andalusia, 64",1440,72,2,Talaia - Germans Sabat,0,False,41.993922041665854,2.8087409176777727
2020-1526,2020,"Calle de Santa Eugènia, 24",2025,68,2,Devesa,4,True,39.62243732305802,2.8360187057929047
2020-1527,2020,"Calle Barcelona, 9",1710,101,3,Eixample,5,True,41.9778479835179,2.8181505941205294
2020-1528,2020,"Pujada de la Catedral, 33",860,68,1,Barri Vell,2,False,41.98676935345542,2.826018913007395
2020-1529,2020,"Calle dels Calderers, 21",975,95,3,Barri Vell,2,False,41.98809444322805,2.824977904741177
2020-1530,2020,"Calle de Santiago, 42",1230,86,2,Migdia Casernes,1,True,41.96875219620779,2.8162551023103353
2020-1531,2020,"Barri Vell, 47",1375,72,2,,1,True,41.983990776421436,2.824913865874609
2020-1532,2020,"Barri Vell, 11",975,98,3,,2,True,41.98396606811581,2.8248625017329614
2020-1533,2020,"Barri Vell, 13",920,123,3,,2,True,41.98390527973778,2.8248745472382772
2020-1534,2020,"Eixample, 10",1180,54,2,,1,True,41.9798974351677,2.818184193661512
2020-1535,2020,"Calle Migdia, 8",975,127,1,Migdia Casernes,2,True,41.95521062421778,2.79243912970765
2020-1536,2020,"Barri Vell, 10",2095,117,3,,1,True,41.98447948322912,2.82465644067655
2020-1537,2020,"Eixample, 41",1300,58,2,,2,True,41.980453039156906,2.818429791852987
2020-1538,2020,"Barri Vell, 30",1890,113,2,,2,True,41.984236069197976,2.824990455978343
2020-1539,2020,"Barri Vell, 57",2275,58,2,,1,False,41.98420870968894,2.825013037548533
2020-1540,2020,"Montilivi-Pericot, 13",2200,255,4,,0,True,41.97375813627505,2.8265059334036073
2020-1541,2020,"Calle Nou, 70",1265,48,2,Barri Vell,1,True,41.98431280717911,2.824800758956089
2020-1542,2020,"Calle del Carme, 64",555,64,2,Carme-Vistalegre,3,True,41.536998291390965,1.6595462775153074
2020-1543,2020,"Barri Vell, 58",2250,89,2,,1,True,41.98464721112639,2.824670116052042
2020-1544,2020,"Plaza europa, 6",1370,122,4,Sant Narcís,4,True,41.97359881475514,2.8103118070415847
2020-1545,2020,"Montseny, 70",895,107,3,Santa Eugenia,4,True,41.975878796799016,2.8055181687995008
2020-1546,2020,"Barri Vell, 46",2545,99,4,,1,True,41.98450674324034,2.8248554154105183
2020-1547,2020,"Calle Andalusia, 17",1500,51,1,Talaia - Germans Sabat,1,True,41.99474626548268,2.8091402088211677
2020-1548,2020,"Eixample, 44",2375,107,1,,3,True,41.98001053777457,2.81794535942511
2020-1549,2020,"Calle del Carme, 40",1035,113,3,Carme-Vistalegre,2,True,41.537118758415794,1.6602106764110525
2020-1550,2020,"Avenida de Sant Narcís, 21",1595,122,4,Sant Narcís,5,True,41.97840842835123,2.8139199068137186
2020-1551,2020,"Calle de les Ballesteries, 45",985,79,1,Barri Vell,3,False,41.98582764926531,2.824860924429111
2020-1552,2020,"Calle Barcelona, 12",1900,78,3,Eixample,3,False,41.97840108944306,2.817446866932617
2020-1553,2020,"Calle Migdia, 45",1455,97,3,Eixample,1,True,41.97657024495583,2.8207534259219775
2020-1554,2020,"Migdia Casernes, 12",1070,133,3,,5,True,41.923774789283996,2.764057229726388
2020-1555,2020,"Calle de les Ballesteries, 5",935,54,1,Barri Vell,2,False,41.98577751694524,2.824292675000237
2020-1556,2020,"Rda. de San Antonio María Claret, 32",1315,56,1,Eixample,1,True,41.888938794706796,2.741478856321499
2020-1557,2020,"CL Carme, 58",865,69,2,Carme-Vistalegre,6,True,41.975673302661384,2.824636122056683
2020-1558,2020,"Avenida de Sant Narcís, 65",1420,106,4,Sant Narcís,5,True,41.978420170384595,2.8147576790731854
2020-1559,2020,"Calle Barcelona, 73",2140,93,3,Eixample,4,True,41.97818559437988,2.8181678897642026
2020-1560,2020,"Calle Emili Grahit, 42",2355,164,4,Eixample,3,True,41.97347646555877,2.8301943358253916
2021-1561,2021,"Calle Emili Grahit, 25",2100,161,4,Eixample,4,False,41.973624482836414,2.8303220368450552
2021-1562,2021,"Calle de la Font de la Teula, 15",1560,108,3,Fontajau-Domeny,2,True,41.99171962464813,2.805442387320632
2021-1563,2021,"Calle Migdia, 70",840,130,1,Migdia Casernes,2,True,41.954772327517176,2.793184243043872
2021-1564,2021,"Montilivi-Pericot, 54",1975,240,4,,2,True,41.9736846893347,2.8264206658298057
2021-1565,2021,"Calle de Santa Clara, 30",1310,99,2,Barri Vell,4,False,41.98373955007617,2.822380451326636
2021-1566,2021,"Calle Migdia, 56",1235,128,4,Migdia Casernes,1,True,41.93351538604953,2.80166517976429
2021-1567,2021,"Calle dels Ciutadans, 37",1410,139,4,Barri Vell,2,True,41.98470193522338,2.8248653542710516
2021-1568,2021,"Calle Barcelona, 65",2400,109,3,Eixample,4,True,41.97889978960836,2.8180058327123403
2021-1569,2021,"Calle del Carme, 30",700,46,2,Carme-Vistalegre,2,True,41.53720681433925,1.6592613174935305
2021-1570,2021,"Calle Narcís Blanch, 48",1145,106,3,Migdia Casernes,2,False,41.923265642254414,2.7637581483134834
2021-1571,2021,"Travesía de la Creu, 58",1105,108,2,Eixample,1,True,41.975961002946114,2.8220266358575765
2021-1572,2021,"Calle del Carme, 59",1290,93,3,Carme-Vistalegre,4,True,41.537080202102494,1.6592984927177665
2021-1573,2021,"Montjuïc, 32",1490,119,4,,2,True,41.99449751043385,2.8316434554654166
2021-1574,2021,"Barri Vell, 1",1565,90,2,,1,False,41.9848122082294,2.824805430934902
2021-1575,2021,"Calle Barcelona, 14",1240,147,5,Eixample,0,True,41.965347573499464,2.8121477622274482
2021-1576,2021,"Calle de Fontajau, 25",950,66,3,Fontajau-Domeny,1,True,41.99174616387611,2.8155179566247566
2021-1577,2021,"Barri Vell, 63",2360,138,4,,1,False,41.98393161142948,2.8249665496384297
2021-1578,2021,"Plaza de Sant Pere, 15",980,68,2,Barri Vell,2,True,41.9895766784954,2.8255510387806915
2021-1579,2021,"Calle Andalusia, 5",1460,66,2,Talaia - Germans Sabat,1,False,41.99414864482839,2.808751780808983
2021-1580,2021,"Calle Isabel la Catòlica, 64",1380,92,3,Carme-Vistalegre,3,True,41.56700159557131,1.641308867168426
2021-1581,2021,"Calle Auriga, 44",1385,66,2,Barri Vell,4,False,41.98237260355731,2.8249712854394122
2021-1582,2021,"Calle de Santa Eugènia, 79",1170,116,2,Devesa,1,True,39.62264011146322,2.836492055152828
2021-1583,2021,"Pujada de la Catedral, 19",1005,78,1,Barri Vell,2,False,41.98618334047738,2.8260994988761787
2021-1584,2021,"Calle Bisbe Lorenzana, 72",1335,100,4,Eixample,1,False,41.97884062036601,2.8205126927032116
2021-1585,2021,"Eixample, 34",2470,84,2,,5,True,41.97989490529944,2.8182803741018314
2021-1586,2021,"Calle Andalusia, 57",1155,70,2,Talaia - Germans Sabat,1,False,41.99422471967927,2.808801536329291
2021-1587,2021,"Barri Vell, 43",1575,70,2,,1,True,41.983959959062126,2.825313284957621
2021-1588,2021,"Calle Migdia, 68",1080,69,4,Migdia Casernes,2,False,41.93362990091956,2.801760839657156
2021-1589,2021,"Barri Vell, 3",2585,113,2,,1,True,41.984077550826974,2.82515740322844
2021-1590,2021,"Pujada de Sant Martí, 72",875,58,2,Barri Vell,3,False,41.98428784114595,2.826075073198949
2021-1591,2021,"Barri Vell, 53",1345,49,3,,3,False,41.9842735975401,2.8246660222925355
2021-1592,2021,"Eixample, 73",1310,111,3,,1,True,41.979926122704484,2.818302338382083
2021-1593,2021,"Calle Andalusia, 59",1100,47,1,Talaia - Germans Sabat,2,True,41.99406905386853,2.808498056078472
2021-1594,2021,"CL Carme, 17",755,68,2,Carme-Vistalegre,5,True,41.9757947374828,2.825208618125034
2021-1595,2021,"Plaza d'Europa, 17",1825,98,3,Sant Narcís,3,True,41.97581787878403,2.8142110759774766
2021-1596,2021,"Calle Narcís Blanch, 18",770,63,1,Migdia Casernes,4,True,41.97032186733971,2.817575396262168
2021-1597,2021,"Sant Narcís, 31",1570,65,3,,5,True,41.97379856717681,2.809787367712832
2021-1598,2021,"Eixample, 44",1270,191,2,,1,True,41.980077217310914,2.8183884384637805
2021-1599,2021,"Pujada de Sant Martí, 75",565,52,2,Barri Vell,3,False,41.984219570312796,2.8264640169844237
2021-1600,2021,"Calle Andalusia, 33",1375,81,2,Talaia - Germans Sabat,0,True,41.994646165957796,2.8090918649702186
2021-1601,2021,"Calle Andalusia, 34",1350,73,2,Talaia - Germans Sabat,2,False,41.99403386210576,2.807828210793559
2021-1602,2021,"Carme-Vistalegre, 49",2070,55,1,,1,True,41.97553313668552,2.8243661106280378
2021-1603,2021,"Calle Bisbe Lorenzana, 15",3420,96,2,Eixample,1,True,41.97911660118329,2.8204568440506437
2021-1604,2021,"Calle Narcís Blanch, 70",1180,130,3,Migdia Casernes,2,True,41.923858841700756,2.7645077128787996
2021-1605,2021,"Calle Narcís Blanch, 51",975,80,1,Migdia Casernes,4,True,41.96998124218935,2.8174754104822988
2021-1606,2021,"Calle Barcelona, 17",3555,191,5,Eixample,1,False,41.96521671757789,2.8126381608764657
2021-1607,2021,"Travesía de la Creu, 11",1235,93,2,Eixample,1,True,41.97599794361532,2.821911194667736
2021-1608,2021,"Calle Jaume Marquès i Casanovas, 59",1025,93,3,Migdia Casernes,1,False,41.97000705612558,2.822181569281907
2021-1609,2021,"Calle dels Calderers, 69",805,61,2,Barri Vell,1,False,41.987569271727565,2.823820678160517
2021-1610,2021,"Calle de Santiago, 46",1695,60,2,Migdia Casernes,1,True,41.968755544438466,2.8162660398663273
2021-1611,2021,"Calle Migdia, 42",1045,86,4,Migdia Casernes,2,False,41.93348998265886,2.8018402146595727
2021-1612,2021,"Calle Juli Garreta, 10",1095,61,2,Eixample,5,True,41.979114294238485,2.819040187640317
2021-1613,2021,"Gran Via de Jaume I, 59",765,83,2,Eixample,1,True,41.9828796221076,2.81961457561644
2021-1614,2021,"Carme-Vistalegre, 56",1810,42,2,,1,True,41.97603529475957,2.82466934532839
2021-1615,2021,"Calle Saragossa, 8",1345,185,5,Migdia Casernes,0,False,41.92336633177503,2.764010709020974
2021-1616,2021,"Calle dels Ciutadans, 60",1500,141,4,Barri Vell,2,True,41.98388852640923,2.825201652070389
2021-1617,2021,"Calle dels Calderers, 52",925,82,2,Barri Vell,1,False,41.98749082826467,2.8239270336071476
2021-1618,2021,"Plaza del Vi, 18",1385,79,3,Barri Vell,4,False,41.983074573128334,2.8239029554925548
2021-1619,2021,"Calle Saragossa, 33",1370,156,4,Migdia Casernes,1,False,41.92391655611804,2.764500140626758
