lat,lon,barri_oficial,price,area,price_per_m2,year_available
41.98076834160093,2.818627127586394,Eixample,2025,109,18.577981651376145,2018
41.976871873531856,2.8118331729905006,Eixample,780,109,7.155963302752293,2018
41.97636418174993,2.820927397303088,Eixample,850,69,12.318840579710145,2018
41.98010466485695,2.8184949509183057,Eixample,1480,55,26.90909090909091,2018
41.99400279067902,2.80792807442409,Oest,1165,64,18.203125,2018
41.96587875619272,2.812758032287679,Eixample,3055,209,14.617224880382775,2018
41.98005759881571,2.818336648800595,Eixample,1340,73,18.356164383561644,2018
41.9785956741312,2.8210233360084134,Eixample,1335,107,12.476635514018692,2018
41.97555976074774,2.825308523799788,Centre,810,150,5.4,2018
41.985018300425565,2.819994085300096,Eixample,1190,81,14.691358024691358,2018
41.99446086223856,2.808859726435485,Oest,1200,60,20.0,2018
41.98748624393121,2.824173653343384,Centre,750,81,9.25925925925926,2018
41.99053760683815,2.826118975347206,Nord,1265,52,24.326923076923077,2018
41.973387865943806,2.8266763534480104,Sud,2105,254,8.28740157480315,2018
41.98433755634273,2.825363469954935,Centre,1115,103,10.825242718446601,2018
41.98390630721025,2.824904115474178,Centre,895,86,10.406976744186046,2018
41.980415067127545,2.817792325880613,Eixample,1905,151,12.6158940397351,2018
41.98637221537511,2.824973721213877,Centre,1130,47,24.04255319148936,2018
41.98123469676745,2.821734663204561,Centre,565,43,13.13953488372093,2018
41.98488560045023,2.8252277827923904,Centre,770,69,11.159420289855072,2018
41.98232463613151,2.8254773680293246,Centre,945,69,13.695652173913043,2018
41.97625374314945,2.821706466090728,Eixample,1105,96,11.510416666666666,2018
41.984312355955886,2.824602145334081,Centre,1015,57,17.80701754385965,2018
41.96541279175613,2.812641922862688,Eixample,1540,145,10.620689655172415,2018
41.98152653481069,2.813405445123367,Eixample,890,75,11.866666666666667,2018
41.99052575340804,2.8262665762882,Nord,1360,69,19.71014492753623,2018
41.97789326505056,2.8204424394584744,Eixample,925,92,10.054347826086957,2018
41.98557054893504,2.824895647528974,Centre,860,92,9.347826086956522,2018
41.97675360839743,2.8255971562325106,Centre,655,47,13.936170212765957,2018
41.97993806124515,2.818920749490648,Eixample,1600,84,19.047619047619047,2018
41.98508297834125,2.817096355945602,Eixample,1065,111,9.594594594594595,2018
41.98253083613261,2.820346216821604,Centre,655,75,8.733333333333333,2018
41.98020331802107,2.818405749953671,Eixample,1340,150,8.933333333333334,2018
41.987567336037465,2.8243200655931795,Centre,895,45,19.88888888888889,2018
41.98258546975796,2.825021463276128,Centre,1410,91,15.494505494505495,2018
41.98056998267249,2.8184504098491043,Eixample,1550,135,11.481481481481481,2018
41.95871800303943,2.81996726834434,Sud,1180,108,10.925925925925926,2018
41.984035256304246,2.824885635932595,Centre,1765,119,14.831932773109244,2018
41.98430983327098,2.8264169316225645,Centre,715,65,11.0,2018
41.979889087163976,2.8186227849811445,Eixample,1555,166,9.367469879518072,2018
41.99146706740196,2.8154469721275484,Oest,775,69,11.231884057971014,2018
41.98133352391375,2.8132284797285223,Eixample,835,87,9.597701149425287,2018
41.98227442372336,2.825109572707629,Centre,1180,61,19.34426229508197,2018
41.98293702165214,2.8242851654438907,Centre,1415,78,18.141025641025642,2018
41.980465711800775,2.818854316380901,Eixample,1620,70,23.142857142857142,2018
41.9842154706072,2.8255078687564343,Centre,2035,109,18.6697247706422,2018
41.98200010623229,2.8247540166535225,Centre,1350,77,17.532467532467532,2018
41.973979720391874,2.8101382138517685,Eixample,1565,60,26.083333333333332,2018
41.977041247196325,2.811824694469582,Eixample,775,86,9.011627906976743,2018
41.98044064357924,2.818425725151468,Eixample,1255,169,7.42603550295858,2018
41.98025186906176,2.8180239272070065,Eixample,1960,106,18.49056603773585,2018
41.9783820423328,2.8205651720899545,Eixample,1310,71,18.450704225352112,2018
41.99151889926442,2.8258699641286884,Nord,1050,45,23.333333333333332,2018
41.96506129369876,2.812532410547584,Eixample,1420,132,10.757575757575758,2018
41.96900160098177,2.8236436692364784,Eixample,1340,107,12.523364485981308,2018
41.98456793542808,2.824642501287149,Centre,1960,96,20.416666666666668,2018
41.970411299548765,2.8208748399307577,Eixample,785,83,9.457831325301205,2018
41.97506310779364,2.8250287774654934,Centre,2155,118,18.26271186440678,2018
41.984550835331206,2.8246218137567696,Centre,1340,105,12.761904761904763,2018
41.98140332150032,2.812600977587093,Eixample,725,101,7.178217821782178,2018
41.987738048280015,2.824369563813074,Centre,785,83,9.457831325301205,2018
41.98383828247295,2.8248527684884426,Centre,1200,91,13.186813186813186,2018
41.98000692267446,2.8183883032562127,Eixample,990,77,12.857142857142858,2018
41.99176260547234,2.825727831639546,Nord,1280,44,29.09090909090909,2018
41.976904615535744,2.8246781468930293,Centre,570,39,14.615384615384615,2018
41.98608201757706,2.8189879191665583,Eixample,2325,148,15.70945945945946,2018
41.98783231775798,2.823785117673826,Centre,600,89,6.741573033707865,2018
41.97886991667566,2.817929036655279,Eixample,1920,105,18.285714285714285,2018
41.984790710102,2.8250424232721145,Centre,1930,113,17.079646017699115,2018
41.98561323948162,2.8247692231191737,Centre,790,120,6.583333333333333,2018
41.980297291348855,2.818579320182455,Eixample,1285,83,15.481927710843374,2018
41.980003881651946,2.818897119340436,Eixample,1175,159,7.389937106918239,2018
41.97012084439374,2.822452334944048,Eixample,690,94,7.340425531914893,2018
41.98386055446424,2.825177924022406,Centre,1035,92,11.25,2018
41.98334666083996,2.824823971759754,Centre,1260,98,12.857142857142858,2018
41.99478847778701,2.8324109166210496,Montjuïc,2070,239,8.661087866108787,2018
41.99424787368612,2.808210177905832,Oest,1185,80,14.8125,2018
41.97365734441948,2.810176002891173,Eixample,1425,113,12.610619469026549,2019
41.98420346844848,2.8252699897218374,Centre,1735,92,18.858695652173914,2019
41.98353055400938,2.8237689101284174,Centre,690,49,14.081632653061224,2019
41.98461302128918,2.8249029360291904,Centre,700,67,10.447761194029852,2019
41.97325483751142,2.809051481647433,Eixample,1170,69,16.956521739130434,2019
41.9875780740837,2.8242460830860736,Centre,895,79,11.329113924050633,2019
41.99457445205272,2.808495161064118,Oest,1215,78,15.576923076923077,2019
41.98333182338517,2.824360308074503,Centre,1235,111,11.126126126126126,2019
41.9918832180678,2.8056369952092166,Oest,1725,111,15.54054054054054,2019
41.96570940832611,2.812812668644325,Eixample,2455,206,11.91747572815534,2019
41.98399620546,2.824623170241108,Centre,940,82,11.463414634146341,2019
41.98399148876687,2.820832747238012,Centre,580,56,10.357142857142858,2019
41.97723603959316,2.820902030577636,Eixample,1400,90,15.555555555555555,2019
41.99442237129405,2.8079210710901354,Oest,1390,79,17.59493670886076,2019
41.97664610068117,2.811726398387903,Eixample,990,61,16.229508196721312,2019
41.98448259629041,2.824983117247498,Centre,1730,81,21.358024691358025,2019
41.98475020001503,2.8249045819629672,Centre,1080,91,11.868131868131869,2019
41.98395550871486,2.82535964434014,Centre,1090,92,11.847826086956522,2019
41.97873807929784,2.813798604142696,Eixample,1305,105,12.428571428571429,2019
41.98195098996472,2.8249498558467336,Centre,1185,54,21.944444444444443,2019
41.97965695669971,2.8180287538423707,Eixample,1465,90,16.27777777777778,2019
41.9847428465548,2.8249210287371787,Centre,1785,64,27.890625,2019
41.98570950143069,2.8194158407803096,Eixample,1165,109,10.688073394495413,2019
41.985357187558286,2.824760831305663,Centre,885,58,15.258620689655173,2019
41.983683192924,2.821086819383657,Centre,560,62,9.03225806451613,2019
41.98431774153353,2.824747165278596,Centre,1320,77,17.142857142857142,2019
41.976157715169656,2.8216320282518064,Eixample,1170,87,13.448275862068966,2019
41.97340461671559,2.8095371795316715,Eixample,1515,71,21.338028169014084,2019
41.98482011075034,2.824695348287707,Centre,965,80,12.0625,2019
41.98024504043799,2.819118883770785,Eixample,2300,87,26.436781609195403,2019
41.97064140195016,2.820728863762647,Eixample,765,68,11.25,2019
41.98557241569124,2.819679049810107,Eixample,2175,230,9.456521739130435,2019
41.98022858501646,2.818661688582077,Eixample,3065,136,22.53676470588235,2019
41.97877032990908,2.819908649910126,Eixample,1205,105,11.476190476190476,2019
41.98424611703046,2.826162423472068,Centre,715,54,13.24074074074074,2019
41.97938211483747,2.818948773978774,Eixample,1120,52,21.53846153846154,2019
41.9804937178976,2.818180616086105,Eixample,1435,118,12.161016949152541,2019
41.96959273430087,2.823596425378195,Eixample,1040,116,8.96551724137931,2019
41.98426742675928,2.826034996922323,Centre,630,48,13.125,2019
41.99472120002636,2.83164257917683,Montjuïc,1240,129,9.612403100775193,2019
41.98352238844056,2.8251634616860155,Centre,895,91,9.835164835164836,2019
41.97352537538377,2.830210760941301,Sud,2760,167,16.526946107784433,2019
41.98448740675188,2.824977199838333,Centre,925,122,7.581967213114754,2019
41.97598957905275,2.824738774565416,Centre,2145,36,59.583333333333336,2019
41.97756174380488,2.8202602888840755,Eixample,1835,115,15.956521739130435,2019
41.978100867788186,2.8207200920982247,Eixample,3100,153,20.26143790849673,2019
41.98048366600988,2.8189273136631723,Eixample,2510,92,27.282608695652176,2019
41.99467605730554,2.808720140176622,Oest,1780,42,42.38095238095238,2019
41.97328996960336,2.829846306036542,Sud,2590,150,17.266666666666666,2019
41.98214961992792,2.825118176649642,Centre,1630,91,17.912087912087912,2019
41.97557275597309,2.8251577367199707,Centre,1980,48,41.25,2019
41.98032802685428,2.8182316577448967,Eixample,1115,109,10.229357798165138,2019
41.96965086485303,2.8177264766628665,Eixample,790,75,10.533333333333333,2019
41.98272028097605,2.8201381558222467,Centre,735,73,10.068493150684931,2019
41.97836348601722,2.8178946599148933,Eixample,2340,88,26.59090909090909,2019
41.98431553836537,2.824575779408173,Centre,1120,45,24.88888888888889,2019
41.97706656358429,2.8242376611341613,Centre,610,46,13.26086956521739,2019
41.99376792305642,2.808660454408476,Oest,1410,69,20.434782608695652,2019
41.98438501515872,2.825096243164709,Centre,1730,53,32.64150943396226,2019
41.9788429064047,2.820480410671353,Eixample,1190,115,10.347826086956522,2019
41.98450254030568,2.82461451576824,Centre,1355,85,15.941176470588236,2019
41.96541492677939,2.8124391563223425,Eixample,1505,158,9.525316455696203,2019
41.965636117937,2.8123057700188707,Eixample,1440,152,9.473684210526315,2019
41.969565821666,2.810585073164702,Eixample,1220,83,14.698795180722891,2019
41.9758705880514,2.8145120483564487,Eixample,1525,119,12.815126050420169,2019
41.975195127505096,2.8251097027678296,Centre,2200,115,19.130434782608695,2019
41.98625497794727,2.824555812344963,Centre,960,49,19.591836734693878,2019
41.9802399223648,2.8185323785006093,Eixample,1340,137,9.781021897810218,2019
41.96507571601511,2.8125647146970816,Eixample,1770,159,11.132075471698114,2019
41.98404262190913,2.824433566045065,Centre,765,45,17.0,2019
41.9791303845905,2.82107580987564,Eixample,1780,66,26.96969696969697,2019
41.98466364733888,2.824906598267704,Centre,875,103,8.495145631067961,2019
41.98407189199566,2.8244879889665,Centre,2265,97,23.350515463917525,2019
41.96992070733746,2.820307695995301,Eixample,1200,72,16.666666666666668,2019
41.98124668329405,2.8133732901601127,Eixample,880,90,9.777777777777779,2019
41.99438751880369,2.808393526312105,Oest,1340,47,28.51063829787234,2019
41.98574030658632,2.825466999203762,Centre,710,85,8.352941176470589,2019
41.99435152169552,2.808590352566117,Oest,1595,49,32.55102040816327,2019
41.96987926907199,2.822745053508863,Eixample,830,104,7.980769230769231,2019
41.97992649878345,2.818785728933228,Eixample,1175,110,10.681818181818182,2019
41.986034638061774,2.824863695123262,Centre,985,89,11.067415730337078,2019
41.98438585581449,2.825025735362401,Centre,1170,94,12.446808510638299,2019
41.98776633622638,2.8240254388489348,Centre,855,81,10.555555555555555,2019
41.97860542055763,2.8199386935167685,Eixample,3695,135,27.37037037037037,2019
41.97553900206891,2.8216713451826574,Eixample,1150,78,14.743589743589743,2019
41.978914782756064,2.819952917398549,Eixample,4280,235,18.21276595744681,2019
41.9842010906025,2.824842699982618,Centre,635,47,13.51063829787234,2019
41.98409894780417,2.8244815497436093,Centre,1385,82,16.890243902439025,2019
41.97694983815681,2.824730264540806,Centre,620,56,11.071428571428571,2019
41.98757104445448,2.8248896254418794,Centre,945,44,21.477272727272727,2019
41.98010010028695,2.81826520182933,Eixample,3110,141,22.05673758865248,2019
41.98285700859181,2.825185057195182,Centre,1360,60,22.666666666666668,2019
41.97698522772925,2.8205395228804893,Eixample,900,51,17.647058823529413,2019
41.9951507221723,2.831980039290088,Montjuïc,2510,274,9.16058394160584,2019
41.97098557196892,2.82063217179682,Eixample,1200,79,15.189873417721518,2019
41.98417399499135,2.824765747653041,Centre,1515,81,18.703703703703702,2019
41.98064159860144,2.8180480048485976,Eixample,1285,112,11.473214285714286,2019
41.99079885897333,2.825750430377066,Nord,1495,67,22.313432835820894,2019
41.97842896414492,2.8210269261813954,Eixample,1530,72,21.25,2019
41.98385630895392,2.8251066607972803,Centre,660,55,12.0,2019
41.98354326342374,2.824843850312455,Centre,600,62,9.67741935483871,2019
41.98101765971567,2.821738375825171,Centre,685,33,20.757575757575758,2019
41.97966401933218,2.8185043688626004,Eixample,1345,98,13.724489795918368,2019
41.97713393508189,2.820281378437467,Eixample,1505,121,12.438016528925619,2019
41.9860344246145,2.81954439641654,Eixample,2735,168,16.279761904761905,2019
41.99553728150497,2.8316192956633963,Montjuïc,1370,162,8.45679012345679,2019
41.96542009508285,2.812452703353824,Eixample,1270,133,9.548872180451127,2019
41.9914396550874,2.8258114293434047,Nord,1100,49,22.448979591836736,2019
41.98006101168548,2.81778092925422,Eixample,1060,54,19.62962962962963,2019
41.98382242533199,2.825464002262688,Centre,1135,82,13.841463414634147,2019
41.9859402229286,2.8251058638187936,Centre,945,53,17.830188679245282,2019
41.98280208484322,2.825628937284975,Centre,1115,92,12.119565217391305,2019
41.99135982845838,2.826223189330105,Nord,1525,43,35.46511627906977,2019
41.98001280875912,2.81833262532435,Eixample,1815,162,11.203703703703704,2019
41.97580297969933,2.814233290092228,Eixample,1820,126,14.444444444444445,2019
41.983652003331294,2.824990294858324,Centre,920,95,9.68421052631579,2019
41.98408343992456,2.824890261173933,Centre,1445,134,10.783582089552239,2019
41.97888837397379,2.8202388636837545,Eixample,1120,86,13.023255813953488,2019
41.97947255028127,2.818127127708225,Eixample,1150,122,9.426229508196721,2019
41.97907125590637,2.8196701721217674,Eixample,1325,81,16.358024691358025,2019
41.9796449811396,2.818093647631555,Eixample,1180,99,11.919191919191919,2019
41.983981267549225,2.825530221969158,Centre,1010,77,13.116883116883116,2019
41.984763755199786,2.824352925207164,Centre,600,70,8.571428571428571,2019
41.96522445788017,2.8123780626207533,Eixample,1395,153,9.117647058823529,2019
41.99128097600928,2.81558736301131,Oest,1085,57,19.035087719298247,2019
41.98492900411985,2.825327797595411,Centre,1175,73,16.095890410958905,2019
41.98489399131535,2.819344046076338,Eixample,1460,101,14.455445544554456,2019
41.99368981565786,2.8087691232874685,Oest,1095,72,15.208333333333334,2019
41.98449605175123,2.825077336450062,Centre,1800,91,19.78021978021978,2019
41.97844858481585,2.8137738367992355,Eixample,1565,129,12.131782945736434,2019
41.98442180293096,2.824516780268942,Centre,1830,103,17.766990291262136,2019
41.97946658604168,2.818258899472444,Eixample,1300,104,12.5,2019
41.994055430664325,2.8078623793839594,Oest,1170,72,16.25,2019
41.98475273864207,2.82491816373885,Centre,1260,69,18.26086956521739,2019
41.97930990250085,2.817932660765637,Eixample,1590,114,13.947368421052632,2019
41.9732275999391,2.829887486308553,Sud,2120,157,13.503184713375797,2019
41.98393465464499,2.823522343664428,Centre,1240,100,12.4,2019
41.98567609019859,2.8251462096183704,Centre,1355,100,13.55,2019
41.98544992503419,2.8250302649375927,Centre,950,91,10.43956043956044,2019
41.98033761646813,2.818821272956463,Eixample,3150,162,19.444444444444443,2019
41.97956946920233,2.8181658450653195,Eixample,1455,92,15.815217391304348,2019
41.98045574445706,2.8180862450648574,Eixample,1110,101,10.990099009900991,2019
41.980392852096585,2.8179020006419315,Eixample,2160,93,23.225806451612904,2019
41.969035852089846,2.823969544825216,Sud,1000,120,8.333333333333334,2019
41.99399008116711,2.808138843401989,Oest,900,77,11.688311688311689,2019
41.98396474772339,2.8247077969115364,Centre,1125,54,20.833333333333332,2019
41.98263821524122,2.819253416694336,Eixample,750,66,11.363636363636363,2019
41.98446625634832,2.8249762466376387,Centre,1425,64,22.265625,2019
41.984360685171886,2.825412010265024,Centre,1060,107,9.906542056074766,2019
41.98600891941056,2.824572587879586,Centre,885,92,9.619565217391305,2019
41.99216725531328,2.8053764359395483,Oest,1885,116,16.25,2019
41.9874700112861,2.8239690535091344,Centre,935,64,14.609375,2019
41.97748001998925,2.8204531608035404,Eixample,2015,106,19.00943396226415,2019
41.97655804599613,2.8213790223526938,Eixample,1235,74,16.68918918918919,2019
41.98404895369459,2.8248458180126965,Centre,1765,88,20.056818181818183,2019
41.98002050247496,2.818489795385457,Eixample,1850,95,19.473684210526315,2019
41.96531788138865,2.812458240040166,Eixample,1380,166,8.313253012048193,2019
41.97866099874982,2.8203084517832657,Eixample,1310,101,12.970297029702971,2019
41.97364251708398,2.82707288208618,Sud,1855,247,7.510121457489879,2019
41.97821866232152,2.8138873733007865,Eixample,1350,138,9.782608695652174,2019
41.98001588832424,2.81814860577314,Eixample,1655,81,20.432098765432098,2019
41.9804936580135,2.8184859149153185,Eixample,2295,98,23.418367346938776,2019
41.98012994740899,2.8179331643633683,Eixample,2170,85,25.529411764705884,2019
41.98410940035214,2.8249178388342817,Centre,1060,60,17.666666666666668,2019
41.98754089357944,2.8240232220550268,Centre,830,52,15.961538461538462,2019
41.969501684052304,2.8237576573374925,Eixample,985,128,7.6953125,2019
41.97991572025062,2.8190890372428794,Eixample,2475,64,38.671875,2019
41.97982499919991,2.8184844409269925,Eixample,1165,125,9.32,2019
41.99106538792584,2.825965807641217,Nord,1435,50,28.7,2019
41.97987121545494,2.817817396913834,Eixample,2180,91,23.956043956043956,2019
41.9952193641392,2.832078797628065,Montjuïc,2630,336,7.8273809523809526,2019
41.984116871242335,2.8250316676416647,Centre,1570,99,15.858585858585858,2019
41.96520519871672,2.812567358646803,Eixample,3595,193,18.626943005181346,2019
41.97829864116918,2.820782202892045,Eixample,1300,67,19.402985074626866,2019
41.96500505895285,2.812216693993699,Eixample,2775,157,17.67515923566879,2019
41.984262242243965,2.82512909274559,Centre,1955,88,22.21590909090909,2019
41.98067543316702,2.8182102449837623,Eixample,1320,90,14.666666666666666,2019
41.99101631049137,2.8260176657263885,Nord,1200,38,31.57894736842105,2019
41.97927109314103,2.8195140865690096,Eixample,3835,178,21.54494382022472,2019
41.98225268850685,2.821119412947129,Centre,1305,93,14.03225806451613,2019
41.97115907992821,2.820532874899849,Eixample,1205,72,16.73611111111111,2019
41.97953437994924,2.819864580874332,Eixample,4090,183,22.349726775956285,2019
41.96517648369751,2.812639058637115,Eixample,1225,157,7.802547770700637,2019
41.975705008602894,2.824806385701225,Centre,2965,130,22.807692307692307,2019
41.977468721426064,2.824605905602216,Centre,740,44,16.818181818181817,2019
41.97685779868392,2.812112726683849,Eixample,1110,97,11.443298969072165,2019
41.99110533498431,2.825766711441553,Nord,1255,60,20.916666666666668,2019
41.97969357575651,2.8183605703381063,Eixample,2330,133,17.518796992481203,2019
41.981258346250485,2.813588754574784,Eixample,955,96,9.947916666666666,2019
41.99393873815474,2.80821073667507,Oest,1445,75,19.266666666666666,2019
41.965480814683886,2.812680779497877,Eixample,2440,214,11.401869158878505,2019
41.98480336785235,2.824783094477978,Centre,1245,64,19.453125,2019
41.994201092050034,2.8081368825872914,Oest,1430,76,18.81578947368421,2019
41.979234506057225,2.8184120537061377,Eixample,1170,72,16.25,2019
41.97022785877278,2.8227588246929685,Eixample,870,110,7.909090909090909,2019
41.97801046002845,2.818231246050147,Eixample,2350,109,21.559633027522935,2019
41.98500057223506,2.824215681301132,Centre,1750,128,13.671875,2019
41.9702665231581,2.822517597600726,Eixample,820,99,8.282828282828282,2019
41.97582682493229,2.824542322693202,Centre,1940,124,15.64516129032258,2019
41.97022310540956,2.8184861003466346,Eixample,740,67,11.044776119402986,2019
41.98411452344773,2.824815478664011,Centre,925,80,11.5625,2019
41.99450381901514,2.8080026044189488,Oest,1305,77,16.948051948051948,2019
41.98783009780503,2.8239858741641144,Centre,785,50,15.7,2019
41.98407363552164,2.824942103256238,Centre,1370,69,19.855072463768117,2019
41.97007866123281,2.822890710763806,Eixample,1085,89,12.191011235955056,2019
41.96973644355844,2.822359039602917,Eixample,890,77,11.558441558441558,2020
41.9825721797294,2.820318810369264,Centre,655,73,8.972602739726028,2020
41.98001149927535,2.818768649691976,Eixample,1205,114,10.570175438596491,2020
41.97806664443093,2.8133500209513014,Eixample,1375,115,11.956521739130435,2020
41.97563418237641,2.8143306978351954,Eixample,1590,126,12.619047619047619,2020
41.96506168297861,2.812644057380312,Eixample,1150,155,7.419354838709677,2020
41.98450578804447,2.824912426744734,Centre,1305,56,23.303571428571427,2020
41.987551658173736,2.8250664184113683,Centre,840,47,17.872340425531913,2020
41.97015662104709,2.822524347120805,Eixample,725,83,8.734939759036145,2020
41.98480300661577,2.817024990416074,Eixample,1265,115,11.0,2020
41.9732451131079,2.829369780150422,Sud,2470,158,15.632911392405063,2020
41.98418235975761,2.825233145724593,Centre,1140,91,12.527472527472527,2020
41.97871767108796,2.8192983672627885,Eixample,1270,53,23.962264150943398,2020
41.98353377845714,2.823629423155363,Centre,1845,118,15.635593220338983,2020
41.99134110574451,2.8053142502472057,Oest,2030,116,17.5,2020
41.98075638186012,2.818571435547129,Eixample,1195,100,11.95,2020
41.96903185250752,2.81625831414056,Eixample,1510,71,21.267605633802816,2020
41.98440371653096,2.8247642242875552,Centre,2805,131,21.412213740458014,2020
41.98324850627007,2.824435680616742,Centre,1470,124,11.85483870967742,2020
41.97859843365863,2.820656534109941,Eixample,1595,73,21.84931506849315,2020
41.97399068668192,2.8097092983425265,Eixample,1265,109,11.605504587155963,2020
41.979304769367495,2.81909361129872,Eixample,1145,72,15.902777777777779,2020
41.98484505691153,2.8251069201306285,Centre,1935,70,27.642857142857142,2020
41.98435047850338,2.825015811756536,Centre,1095,70,15.642857142857142,2020
41.980664859954345,2.818200200992561,Eixample,1435,97,14.793814432989691,2020
41.97864938644582,2.8194987370452,Eixample,980,79,12.405063291139241,2020
41.97555391785376,2.825152226687968,Centre,880,125,7.04,2020
41.97541923492486,2.8058575697342274,Santa Eugènia de Ter,825,117,7.051282051282051,2020
41.984504855097015,2.825081294685784,Centre,2430,87,27.93103448275862,2020
41.99485170191902,2.8318460982542937,Montjuïc,2930,277,10.577617328519855,2020
41.98464095342037,2.824364421682476,Centre,1725,113,15.265486725663717,2020
41.96944275928317,2.824218098746621,Sud,1085,135,8.037037037037036,2020
41.9785407644089,2.820096847869821,Eixample,2280,111,20.54054054054054,2020
41.99349872134049,2.809053962168373,Oest,1620,76,21.31578947368421,2020
41.98588971756352,2.819811424799459,Eixample,1305,91,14.340659340659341,2020
41.98253562447677,2.819694611977786,Eixample,775,73,10.616438356164384,2020
41.99403750800101,2.808782219942691,Oest,1275,89,14.325842696629213,2020
41.9803785584706,2.8183279884453563,Eixample,1470,128,11.484375,2020
41.99462191808245,2.808949162657232,Oest,1440,56,25.714285714285715,2020
41.98402329647485,2.8248964079803502,Centre,865,109,7.935779816513762,2020
41.97993739541586,2.818470328626603,Eixample,1255,62,20.241935483870968,2020
41.97722508172679,2.8121632057663963,Eixample,1015,114,8.903508771929825,2020
41.98743076240803,2.824020611915816,Centre,885,90,9.833333333333334,2020
41.98006726386424,2.818322265082024,Eixample,1865,56,33.30357142857143,2020
41.97828261078898,2.8205695894554346,Eixample,1255,116,10.818965517241379,2020
41.97039637140308,2.820889088086876,Eixample,1205,65,18.53846153846154,2020
41.97935959242551,2.82030612186628,Eixample,4795,218,21.995412844036696,2020
41.9772713874948,2.8239048478814985,Centre,675,54,12.5,2020
41.98596589020519,2.8253726345723265,Centre,1120,50,22.4,2020
41.984100135025805,2.824495969316535,Centre,2120,98,21.632653061224488,2020
41.984457522064375,2.824733520793537,Centre,1750,95,18.42105263157895,2020
41.99174073295417,2.816287045461056,Oest,825,61,13.524590163934427,2020
41.98385138456816,2.82491755585359,Centre,1315,58,22.67241379310345,2020
41.99401011868,2.808462689367236,Oest,1460,71,20.56338028169014,2020
41.984992415109694,2.824788566839384,Centre,1025,86,11.918604651162791,2020
41.98436609865058,2.824740533927504,Centre,1015,94,10.797872340425531,2020
41.97984349113874,2.818387201690969,Eixample,1390,136,10.220588235294118,2020
41.97710610300445,2.820395787421083,Eixample,1480,87,17.011494252873565,2020
41.994014487588366,2.807986411476899,Oest,1100,62,17.741935483870968,2020
41.978963678974615,2.820599056741506,Eixample,2660,79,33.67088607594937,2020
41.98303588306509,2.8207303338631355,Centre,625,57,10.964912280701755,2020
41.9823586038256,2.825359866876259,Centre,1500,85,17.647058823529413,2020
41.96988483037654,2.81790083755479,Eixample,850,68,12.5,2020
41.9702040209837,2.8208409406456334,Eixample,945,82,11.524390243902438,2020
41.98436511504232,2.82513482790018,Centre,1335,93,14.35483870967742,2020
41.96996653133972,2.80993807996942,Eixample,1075,78,13.782051282051283,2020
41.98627922622437,2.8253912392317444,Centre,1350,83,16.265060240963855,2020
41.96819139605772,2.81576367961193,Eixample,1390,63,22.063492063492063,2020
41.98423730641171,2.8251291271673886,Centre,1110,100,11.1,2020
41.98126213324737,2.813203943801021,Eixample,770,86,8.953488372093023,2020
41.976622765637416,2.821095660333412,Eixample,840,55,15.272727272727273,2020
41.97544498994338,2.825514458799393,Centre,1950,117,16.666666666666668,2020
41.985327357078205,2.8170858051367302,Eixample,1385,105,13.19047619047619,2020
41.9764133105699,2.8208611683317835,Eixample,740,65,11.384615384615385,2020
41.98472983578447,2.825027160760995,Centre,1980,125,15.84,2020
41.99175781779203,2.815484908705234,Oest,885,78,11.346153846153847,2020
41.9844797982713,2.824851471886584,Centre,1995,118,16.906779661016948,2020
41.9752114226752,2.8250445819496464,Centre,2510,135,18.59259259259259,2020
41.99102996441676,2.8258360225482653,Nord,1345,62,21.693548387096776,2020
41.98427359360623,2.825438762091003,Centre,1955,113,17.300884955752213,2020
41.97505255450984,2.8247444690364416,Centre,945,78,12.115384615384615,2020
41.98422345244033,2.825095407940064,Centre,1260,67,18.80597014925373,2020
41.95886993776192,2.8207805330951152,Sud,1280,82,15.609756097560975,2020
41.976718769118,2.820939698957723,Eixample,1395,95,14.68421052631579,2020
41.98567787107145,2.8200522943439204,Eixample,1170,77,15.194805194805195,2020
41.97877520259202,2.8207289282500883,Eixample,1740,104,16.73076923076923,2020
41.96599562969502,2.812782327846873,Eixample,1920,206,9.320388349514563,2020
41.98620573407956,2.819447652912042,Eixample,2255,219,10.296803652968036,2020
41.98377657481031,2.82548028400381,Centre,1705,124,13.75,2020
41.965536116646746,2.81214235133136,Eixample,1260,137,9.197080291970803,2020
41.976048812669866,2.8252122071657344,Centre,1990,42,47.38095238095238,2020
41.98010023507754,2.8185696936650806,Eixample,3435,111,30.945945945945947,2020
41.982942975846825,2.820024868549479,Centre,675,74,9.121621621621621,2020
41.97363850800344,2.810327141012069,Eixample,1340,65,20.615384615384617,2020
41.97849393107918,2.8208110946767952,Eixample,3365,103,32.66990291262136,2020
41.96580281028694,2.81236688892,Eixample,2090,185,11.297297297297296,2020
41.97869122673741,2.8204399575405263,Eixample,3185,140,22.75,2020
41.984562452451584,2.8252625424398583,Centre,1705,75,22.733333333333334,2020
41.99097288038031,2.8254700839897056,Nord,1050,40,26.25,2020
41.98403153057636,2.824960970989217,Centre,1130,33,34.24242424242424,2020
41.98452396491691,2.8248149357229813,Centre,1355,45,30.11111111111111,2020
41.99427481413527,2.8087010403704165,Oest,1370,84,16.30952380952381,2020
41.97564716257881,2.825310339904509,Centre,1775,38,46.71052631578947,2020
