synthetic_id,year_available,address,rooms,price,floors,lon,elevator,lat,area,neighbourhood,districte,section,district_id,section_id,census_tract_INE,census_tract_IDESCAT,barri_oficial
2019-1264,2019,"Calle Narcís Blanch, 29",1.0,740,4.0,2.8184861003466346,True,41.97022310540956,67,Migdia Casernes,2.0,21,02,021,1707902021,17079202021,Eixample
2019-1266,2019,"Barri Vell, 64",2.0,925,0.0,2.824815478664011,True,41.98411452344773,80,,4.0,1,04,001,1707904001,17079204001,Centre
2019-1267,2019,"Calle Andalusia, 22",2.0,1305,1.0,2.8080026044189488,True,41.99450381901514,77,Talaia - Germans Sabat,6.0,2,06,002,1707906002,17079206002,Oest
2019-1268,2019,"Calle dels Calderers, 16",2.0,785,5.0,2.8239858741641144,False,41.98783009780503,50,Barri Vell,4.0,1,04,001,1707904001,17079204001,Centre
2019-1269,2019,"Barri Vell, 44",2.0,1370,1.0,2.824942103256238,True,41.98407363552164,69,,4.0,1,04,001,1707904001,17079204001,Centre
2019-1270,2019,"Calle Jaume Marquès i Casanovas, 50",3.0,1085,1.0,2.822890710763806,False,41.97007866123281,89,Migdia Casernes,2.0,10,02,010,1707902010,17079202010,Eixample
2020-1271,2020,"Calle Jaume Marquès i Casanovas, 71",3.0,890,2.0,2.822359039602917,False,41.96973644355844,77,Migdia Casernes,2.0,10,02,010,1707902010,17079202010,Eixample
2020-1272,2020,"Gran Via de Jaume I, 34",2.0,655,1.0,2.820318810369264,True,41.9825721797294,73,Eixample,3.0,1,03,001,1707903001,17079203001,Centre
2020-1273,2020,"Ronda Pare Maria Claret, 23",3.0,1205,5.0,2.818768649691976,True,41.98001149927535,114,Eixample,2.0,3,02,003,1707902003,17079202003,Eixample
2020-1275,2020,"Avenida de Sant Narcís, 30",4.0,1375,5.0,2.8133500209513014,True,41.97806664443093,115,Sant Narcís,3.0,15,03,015,1707903015,17079203015,Eixample
2020-1277,2020,"Plaza d'Europa, 55",4.0,1590,4.0,2.8143306978351954,True,41.97563418237641,126,Sant Narcís,3.0,7,03,007,1707903007,17079203007,Eixample
2020-1278,2020,"Calle Barcelona, 14",4.0,1150,1.0,2.8126440573803118,True,41.96506168297861,155,Eixample,2.0,22,02,022,1707902022,17079202022,Eixample
2020-1280,2020,"Barri Vell, 72",2.0,1305,1.0,2.824912426744734,True,41.98450578804447,56,,4.0,1,04,001,1707904001,17079204001,Centre
2020-1281,2020,"Calle dels Calderers, 26",2.0,840,6.0,2.8250664184113683,True,41.987551658173736,47,Barri Vell,4.0,1,04,001,1707904001,17079204001,Centre
2020-1283,2020,"Calle Jaume Marquès i Casanovas, 14",3.0,725,1.0,2.822524347120805,False,41.97015662104709,83,Migdia Casernes,2.0,10,02,010,1707902010,17079202010,Eixample
2020-1284,2020,"Ronda Ferran Puig, 18",2.0,1265,4.0,2.817024990416074,True,41.98480300661577,115,Devesa,3.0,4,03,004,1707903004,17079203004,Eixample
2020-1285,2020,"Calle Emili Grahit, 58",4.0,2470,4.0,2.829369780150422,False,41.9732451131079,158,Eixample,2.0,14,02,014,1707902014,17079202014,Sud
2020-1286,2020,"Calle de les Ferreries Velles, 63",3.0,1140,1.0,2.825233145724593,True,41.98418235975761,91,Barri Vell,1.0,1,01,001,1707901001,17079201001,Centre
2020-1287,2020,"Calle Juli Garreta, 9",2.0,1270,5.0,2.8192983672627885,True,41.97871767108796,53,Eixample,2.0,5,02,005,1707902005,17079202005,Eixample
2020-1288,2020,"Calle de Santa Clara, 62",2.0,1845,4.0,2.823629423155363,False,41.98353377845714,118,Barri Vell,1.0,1,01,001,1707901001,17079201001,Centre
2020-1289,2020,"Calle de la Font de la Teula, 27",3.0,2030,1.0,2.8053142502472057,True,41.99134110574451,116,Fontajau-Domeny,6.0,4,06,004,1707906004,17079206004,Oest
2020-1290,2020,"Plaza Poeta Marquina, 42",2.0,1195,4.0,2.818571435547129,False,41.98075638186012,100,Eixample,2.0,2,02,002,1707902002,17079202002,Eixample
2020-1291,2020,"Calle de Santiago, 25",2.0,1510,1.0,2.81625831414056,True,41.96903185250752,71,Migdia Casernes,2.0,11,02,011,1707902011,17079202011,Eixample
2020-1293,2020,"Barri Vell, 67",4.0,2805,1.0,2.8247642242875552,False,41.98440371653096,131,,1.0,1,01,001,1707901001,17079201001,Centre
2020-1294,2020,"Plaza del Vi, 36",2.0,1470,4.0,2.824435680616742,False,41.98324850627007,124,Barri Vell,1.0,1,01,001,1707901001,17079201001,Centre
2020-1295,2020,"Calle Bisbe Lorenzana, 29",1.0,1595,2.0,2.820656534109941,True,41.97859843365863,73,Eixample,2.0,4,02,004,1707902004,17079202004,Eixample
2020-1296,2020,"Plaza europa, 77",4.0,1265,4.0,2.8097092983425265,True,41.97399068668192,109,Sant Narcís,3.0,6,03,006,1707903006,17079203006,Eixample
2020-1297,2020,"Calle Juli Garreta, 42",2.0,1145,5.0,2.81909361129872,True,41.979304769367495,72,Eixample,2.0,3,02,003,1707902003,17079202003,Eixample
2020-1298,2020,"Barri Vell, 59",3.0,1935,3.0,2.8251069201306285,False,41.98484505691153,70,,4.0,1,04,001,1707904001,17079204001,Centre
2020-1299,2020,"Calle de les Ferreries Velles, 50",2.0,1095,1.0,2.825015811756536,False,41.98435047850338,70,Barri Vell,4.0,1,04,001,1707904001,17079204001,Centre
2020-1302,2020,"Plaza Poeta Marquina, 34",2.0,1435,5.0,2.818200200992561,True,41.980664859954345,97,Eixample,2.0,2,02,002,1707902002,17079202002,Eixample
2020-1304,2020,"Calle Juli Garreta, 73",2.0,980,5.0,2.8194987370452,True,41.97864938644582,79,Eixample,2.0,5,02,005,1707902005,17079202005,Eixample
2020-1306,2020,"Carme-Vistalegre, 19",3.0,880,3.0,2.825152226687968,True,41.97555391785376,125,,1.0,3,01,003,1707901003,17079201003,Centre
2020-1307,2020,"Montseny, 75",3.0,825,4.0,2.8058575697342274,True,41.97541923492486,117,Santa Eugenia,3.0,11,03,011,1707903011,17079203011,Santa Eugènia de Ter
2020-1308,2020,"Barri Vell, 10",2.0,2430,1.0,2.825081294685784,True,41.984504855097015,87,,4.0,1,04,001,1707904001,17079204001,Centre
2020-1309,2020,"Montjuïc, 6",4.0,2930,1.0,2.8318460982542937,True,41.99485170191902,277,,5.0,1,05,001,1707905001,17079205001,Montjuïc
2020-1310,2020,"Barri Vell, 11",2.0,1725,1.0,2.8243644216824757,True,41.98464095342037,113,,1.0,1,01,001,1707901001,17079201001,Centre
2020-1311,2020,"Avenida de Lluís Pericot, 38",4.0,1085,2.0,2.824218098746621,True,41.96944275928317,135,Montilivi-Pericot,2.0,18,02,018,1707902018,17079202018,Sud
2020-1312,2020,"Calle de Joan Maragall, 44",4.0,2280,1.0,2.820096847869821,True,41.9785407644089,111,Eixample,2.0,5,02,005,1707902005,17079202005,Eixample
2020-1314,2020,"Calle Andalusia, 20",1.0,1620,1.0,2.809053962168373,True,41.99349872134049,76,Talaia - Germans Sabat,6.0,4,06,004,1707906004,17079206004,Oest
2020-1315,2020,"Calle Figuerola, 3",3.0,1305,3.0,2.819811424799459,True,41.98588971756352,91,Devesa,3.0,3,03,003,1707903003,17079203003,Eixample
2020-1318,2020,"Gran Via de Jaume I, 16",2.0,775,2.0,2.819694611977786,True,41.98253562447677,73,Eixample,2.0,3,02,003,1707902003,17079202003,Eixample
2020-1319,2020,"Calle Andalusia, 77",2.0,1275,1.0,2.808782219942691,False,41.99403750800101,89,Talaia - Germans Sabat,6.0,2,06,002,1707906002,17079206002,Oest
2020-1320,2020,"Eixample, 40",3.0,1470,1.0,2.8183279884453563,True,41.9803785584706,128,,2.0,2,02,002,1707902002,17079202002,Eixample
2020-1321,2020,"Calle Andalusia, 63",2.0,1440,1.0,2.808949162657232,False,41.99462191808245,56,Talaia - Germans Sabat,6.0,2,06,002,1707906002,17079206002,Oest
2020-1322,2020,"Barri Vell, 55",2.0,865,2.0,2.8248964079803502,True,41.98402329647485,109,,4.0,1,04,001,1707904001,17079204001,Centre
2020-1323,2020,"Eixample, 20",2.0,1255,2.0,2.818470328626603,False,41.97993739541586,62,,2.0,3,02,003,1707902003,17079202003,Eixample
2020-1324,2020,"Calle Mare de Déu del Remei, 9",3.0,1015,2.0,2.8121632057663963,True,41.97722508172679,114,Sant Narcís,3.0,16,03,016,1707903016,17079203016,Eixample
2020-1325,2020,"Calle dels Calderers, 55",2.0,885,1.0,2.8240206119158158,False,41.98743076240803,90,Barri Vell,4.0,1,04,001,1707904001,17079204001,Centre
2020-1329,2020,"Eixample, 16",2.0,1865,2.0,2.818322265082024,False,41.98006726386424,56,,2.0,2,02,002,1707902002,17079202002,Eixample
2020-1330,2020,"Calle Bisbe Lorenzana, 61",4.0,1255,1.0,2.8205695894554346,False,41.97828261078898,116,Eixample,2.0,4,02,004,1707902004,17079202004,Eixample
2020-1331,2020,"Calle de Sant Agustí, 24",2.0,1205,5.0,2.8208890880868758,False,41.97039637140308,65,Migdia Casernes,2.0,10,02,010,1707902010,17079202010,Eixample
2020-1335,2020,"Calle Can Cases, 22",5.0,4795,1.0,2.82030612186628,True,41.97935959242551,218,Talaia - Germans Sabat,2.0,3,02,003,1707902003,17079202003,Eixample
2020-1336,2020,"Calle Doctor Pascual i Prats, 32",1.0,675,2.0,2.8239048478814985,False,41.9772713874948,54,Carme-Vistalegre,1.0,3,01,003,1707901003,17079201003,Centre
2020-1337,2020,"Calle de les Ballesteries, 51",1.0,1120,1.0,2.8253726345723265,False,41.98596589020519,50,Barri Vell,4.0,1,04,001,1707904001,17079204001,Centre
2020-1338,2020,"Barri Vell, 19",3.0,2120,2.0,2.824495969316535,False,41.984100135025805,98,,1.0,1,01,001,1707901001,17079201001,Centre
2020-1339,2020,"Barri Vell, 56",3.0,1750,1.0,2.824733520793537,True,41.984457522064375,95,,1.0,1,01,001,1707901001,17079201001,Centre
2020-1340,2020,"Calle de Fontajau, 2",3.0,825,2.0,2.816287045461056,True,41.99174073295417,61,Fontajau-Domeny,6.0,1,06,001,1707906001,17079206001,Oest
2020-1341,2020,"Calle de les Ferreries Velles, 5",3.0,1315,1.0,2.82491755585359,True,41.98385138456816,58,Barri Vell,1.0,1,01,001,1707901001,17079201001,Centre
2020-1343,2020,"Calle Andalusia, 18",2.0,1460,1.0,2.808462689367236,False,41.99401011868,71,Talaia - Germans Sabat,6.0,2,06,002,1707906002,17079206002,Oest
2020-1344,2020,"Calle de la Cort Reial, 63",3.0,1025,3.0,2.8247885668393837,True,41.984992415109694,86,Barri Vell,4.0,1,04,001,1707904001,17079204001,Centre
2020-1345,2020,"Calle de les Ferreries Velles, 18",3.0,1015,1.0,2.824740533927504,True,41.98436609865058,94,Barri Vell,1.0,1,01,001,1707901001,17079201001,Centre
2020-1347,2020,"Eixample, 58",3.0,1390,1.0,2.818387201690969,True,41.97984349113874,136,,2.0,3,02,003,1707902003,17079202003,Eixample
2020-1349,2020,"Calle de Sant Joan Baptista la Salle, 33",2.0,1480,6.0,2.820395787421083,True,41.97710610300445,87,Eixample,2.0,13,02,013,1707902013,17079202013,Eixample
2020-1350,2020,"Calle Andalusia, 41",2.0,1100,1.0,2.807986411476899,True,41.994014487588366,62,Talaia - Germans Sabat,6.0,4,06,004,1707906004,17079206004,Oest
2020-1352,2020,"Calle Bisbe Lorenzana, 38",2.0,2660,1.0,2.820599056741506,True,41.978963678974615,79,Eixample,2.0,3,02,003,1707902003,17079202003,Eixample
2020-1354,2020,"Calle de Cristòfol Grober, 47",1.0,625,1.0,2.8207303338631355,True,41.98303588306509,57,Barri Vell,3.0,1,03,001,1707903001,17079203001,Centre
2020-1355,2020,"Calle Auriga, 50",3.0,1500,1.0,2.825359866876259,True,41.9823586038256,85,Barri Vell,1.0,1,01,001,1707901001,17079201001,Centre
2020-1356,2020,"Calle Narcís Blanch, 49",1.0,850,4.0,2.81790083755479,True,41.96988483037654,68,Migdia Casernes,2.0,21,02,021,1707902021,17079202021,Eixample
2020-1357,2020,"Calle de Sant Agustí, 45",2.0,945,4.0,2.8208409406456334,True,41.9702040209837,82,Migdia Casernes,2.0,10,02,010,1707902010,17079202010,Eixample
2020-1358,2020,"Barri Vell, 51",2.0,1335,1.0,2.82513482790018,True,41.98436511504232,93,,4.0,1,04,001,1707904001,17079204001,Centre
2020-1359,2020,"Calle de Bilbao, 49",3.0,1075,2.0,2.80993807996942,True,41.96996653133972,78,Sant Narcís,3.0,12,03,012,1707903012,17079203012,Eixample
2020-1360,2020,"Calle de la Força, 11",3.0,1350,3.0,2.8253912392317444,True,41.98627922622437,83,Barri Vell,4.0,1,04,001,1707904001,17079204001,Centre
2020-1362,2020,"Calle de Santiago, 35",2.0,1390,1.0,2.81576367961193,True,41.96819139605772,63,Migdia Casernes,2.0,11,02,011,1707902011,17079202011,Eixample
2020-1365,2020,"Calle de les Ferreries Velles, 37",3.0,1110,1.0,2.8251291271673886,True,41.98423730641171,100,Barri Vell,4.0,1,04,001,1707904001,17079204001,Centre
2020-1366,2020,"Calle del Riu Güell, 55",2.0,770,2.0,2.813203943801021,True,41.98126213324737,86,Devesa,3.0,20,03,020,1707903020,17079203020,Eixample
2020-1367,2020,"CL Cardenal Margarit, 54",3.0,840,4.0,2.821095660333412,True,41.976622765637416,55,Eixample,2.0,6,02,006,1707902006,17079202006,Eixample
2020-1369,2020,"Carme-Vistalegre, 51",4.0,1950,5.0,2.825514458799393,True,41.97544498994338,117,,1.0,4,01,004,1707901004,17079201004,Centre
2020-1370,2020,"Ronda Ferran Puig, 63",3.0,1385,4.0,2.8170858051367302,True,41.985327357078205,105,Devesa,3.0,4,03,004,1707903004,17079203004,Eixample
2020-1371,2020,"CL Cardenal Margarit, 45",3.0,740,4.0,2.8208611683317835,True,41.9764133105699,65,Eixample,2.0,6,02,006,1707902006,17079202006,Eixample
2020-1372,2020,"Barri Vell, 68",4.0,1980,1.0,2.825027160760995,False,41.98472983578447,125,,4.0,1,04,001,1707904001,17079204001,Centre
2020-1374,2020,"Calle de Fontajau, 27",3.0,885,2.0,2.815484908705234,True,41.99175781779203,78,Fontajau-Domeny,6.0,1,06,001,1707906001,17079206001,Oest
2020-1375,2020,"Barri Vell, 20",3.0,1995,1.0,2.824851471886584,False,41.9844797982713,118,,4.0,1,04,001,1707904001,17079204001,Centre
2020-1376,2020,"Carme-Vistalegre, 76",3.0,2510,5.0,2.8250445819496464,True,41.9752114226752,135,,1.0,3,01,003,1707901003,17079201003,Centre
2020-1377,2020,"Calle de Pedret, 43",2.0,1345,3.0,2.8258360225482653,False,41.99102996441676,62,Barri Vell,5.0,2,05,002,1707905002,17079205002,Nord
2020-1378,2020,"Barri Vell, 4",5.0,1955,1.0,2.825438762091003,False,41.98427359360623,113,,4.0,1,04,001,1707904001,17079204001,Centre
2020-1379,2020,"CL Carme, 79",2.0,945,5.0,2.8247444690364416,True,41.97505255450984,78,Carme-Vistalegre,1.0,3,01,003,1707901003,17079201003,Centre
2020-1381,2020,"Calle de la Cort Reial, 9",3.0,1260,3.0,2.825095407940064,True,41.98422345244033,67,Barri Vell,4.0,1,04,001,1707904001,17079204001,Centre
2020-1383,2020,"Calle Jocs Olímpics de Barcelona, 64",3.0,1280,0.0,2.8207805330951152,True,41.95886993776192,82,Palau,2.0,15,02,015,1707902015,17079202015,Sud
2020-1384,2020,"Calle Migdia, 51",3.0,1395,1.0,2.820939698957723,True,41.976718769118,95,Eixample,2.0,6,02,006,1707902006,17079202006,Eixample
2020-1385,2020,"Calle Figuerola, 44",3.0,1170,3.0,2.8200522943439204,True,41.98567787107145,77,Devesa,3.0,3,03,003,1707903003,17079203003,Eixample
2020-1386,2020,"Calle Bisbe Lorenzana, 66",2.0,1740,1.0,2.8207289282500883,True,41.97877520259202,104,Eixample,2.0,4,02,004,1707902004,17079202004,Eixample
2020-1387,2020,"Calle Barcelona, 6",4.0,1920,1.0,2.812782327846873,True,41.96599562969502,206,Eixample,2.0,22,02,022,1707902022,17079202022,Eixample
2020-1388,2020,"Calle del Riu Güell, 17",2.0,2255,3.0,2.819447652912042,False,41.98620573407956,219,Devesa,3.0,4,03,004,1707903004,17079203004,Eixample
2020-1389,2020,"Calle dels Ciutadans, 55",4.0,1705,1.0,2.82548028400381,True,41.98377657481031,124,Barri Vell,1.0,1,01,001,1707901001,17079201001,Centre
2020-1390,2020,"Calle Barcelona, 6",3.0,1260,5.0,2.81214235133136,True,41.965536116646746,137,Eixample,2.0,22,02,022,1707902022,17079202022,Eixample
2020-1391,2020,"Carme-Vistalegre, 49",2.0,1990,1.0,2.8252122071657344,True,41.976048812669866,42,,1.0,3,01,003,1707901003,17079201003,Centre
2020-1392,2020,"Eixample, 50",3.0,3435,3.0,2.8185696936650806,True,41.98010023507754,111,,2.0,3,02,003,1707902003,17079202003,Eixample
2020-1393,2020,"Gran Via de Jaume I, 15",2.0,675,2.0,2.820024868549479,True,41.982942975846825,74,Eixample,3.0,1,03,001,1707903001,17079203001,Centre
2020-1394,2020,"Sant Narcís, 63",3.0,1340,5.0,2.810327141012069,True,41.97363850800344,65,,3.0,6,03,006,1707903006,17079203006,Eixample
2020-1395,2020,"Calle Bisbe Lorenzana, 40",2.0,3365,1.0,2.8208110946767952,True,41.97849393107918,103,Eixample,2.0,4,02,004,1707902004,17079202004,Eixample
2020-1396,2020,"Calle Barcelona, 37",4.0,2090,1.0,2.81236688892,False,41.96580281028694,185,Eixample,2.0,22,02,022,1707902022,17079202022,Eixample
2020-1397,2020,"Calle de Joan Maragall, 25",4.0,3185,1.0,2.8204399575405263,True,41.97869122673741,140,Eixample,2.0,3,02,003,1707902003,17079202003,Eixample
2020-1398,2020,"Barri Vell, 21",2.0,1705,1.0,2.8252625424398583,False,41.984562452451584,75,,4.0,1,04,001,1707904001,17079204001,Centre
2020-1399,2020,"Calle de Pedret, 71",2.0,1050,1.0,2.8254700839897056,True,41.99097288038031,40,Montjuïc,5.0,2,05,002,1707905002,17079205002,Nord
2020-1400,2020,"Barri Vell, 13",1.0,1130,4.0,2.824960970989217,True,41.98403153057636,33,,4.0,1,04,001,1707904001,17079204001,Centre
2020-1401,2020,"Barri Vell, 4",1.0,1355,4.0,2.8248149357229813,True,41.98452396491691,45,,4.0,1,04,001,1707904001,17079204001,Centre
2020-1403,2020,"Calle Andalusia, 65",2.0,1370,2.0,2.8087010403704165,False,41.99427481413527,84,Talaia - Germans Sabat,6.0,2,06,002,1707906002,17079206002,Oest
2020-1406,2020,"Carme-Vistalegre, 2",2.0,1775,1.0,2.825310339904509,True,41.97564716257881,38,,1.0,3,01,003,1707901003,17079201003,Centre
2020-1409,2020,"Barri Vell, 30",3.0,1380,2.0,2.8248383811372304,False,41.98394566639672,62,,1.0,1,01,001,1707901001,17079201001,Centre
2020-1410,2020,"Avenida de Lluís Pericot, 34",4.0,1395,2.0,2.8245645871180702,True,41.969402759754765,115,Montilivi-Pericot,2.0,18,02,018,1707902018,17079202018,Sud
2020-1412,2020,"Carme-Vistalegre, 70",3.0,955,3.0,2.8247047647104373,True,41.97589896393593,139,,1.0,3,01,003,1707901003,17079201003,Centre
2020-1413,2020,"Barri Vell, 57",2.0,635,4.0,2.824763607728828,False,41.98425500029765,52,,4.0,1,04,001,1707904001,17079204001,Centre
2020-1414,2020,"Calle Auriga, 24",1.0,1180,3.0,2.824907071800515,False,41.98206330859586,60,Barri Vell,1.0,1,01,001,1707901001,17079201001,Centre
2020-1415,2020,"Calle de Joan Maragall, 73",3.0,2880,1.0,2.8203148381697374,True,41.97910613501436,136,Eixample,2.0,3,02,003,1707902003,17079202003,Eixample
2020-1416,2020,"Eixample, 70",2.0,1410,1.0,2.8180962627342283,True,41.98014340060556,132,,2.0,2,02,002,1707902002,17079202002,Eixample
2020-1417,2020,"Avenida de Sant Francesc, 78",2.0,1050,1.0,2.8215831331938777,False,41.98208889679211,81,Barri Vell,2.0,1,02,001,1707902001,17079202001,Centre
2020-1418,2020,"Barri Vell, 54",2.0,1295,5.0,2.8243588060208817,True,41.98457663810951,56,,1.0,1,01,001,1707901001,17079201001,Centre
2020-1419,2020,"Calle Andalusia, 19",2.0,1210,1.0,2.808749309595032,False,41.99471883127152,83,Talaia - Germans Sabat,6.0,2,06,002,1707906002,17079206002,Oest
2020-1420,2020,"Barri Vell, 75",1.0,1335,5.0,2.824801656653882,False,41.98474175979176,50,,4.0,1,04,001,1707904001,17079204001,Centre
2020-1424,2020,"Calle Andalusia, 27",2.0,1200,1.0,2.808436389212459,False,41.994334417094535,80,Talaia - Germans Sabat,6.0,2,06,002,1707906002,17079206002,Oest
2020-1425,2020,"Calle de Bilbao, 41",2.0,1270,2.0,2.80987896270542,True,41.96947741518099,118,Sant Narcís,3.0,12,03,012,1707903012,17079203012,Eixample
2020-1427,2020,"Calle de la Font de la Teula, 20",2.0,1720,1.0,2.805785061471068,True,41.99138555035272,87,Fontajau-Domeny,6.0,4,06,004,1707906004,17079206004,Oest
2020-1428,2020,"Pujada de la Catedral, 79",1.0,935,2.0,2.8263858685515677,False,41.98721625980369,54,Barri Vell,4.0,1,04,001,1707904001,17079204001,Centre
2020-1429,2020,"Calle Barcelona, 76",3.0,1680,4.0,2.8180113480805438,True,41.977633959993,101,Eixample,2.0,5,02,005,1707902005,17079202005,Eixample
2020-1430,2020,"Calle de Fontajau, 8",3.0,830,0.0,2.8163347925719275,True,41.99113172569962,78,Fontajau-Domeny,6.0,1,06,001,1707906001,17079206001,Oest
2020-1431,2020,"Barri Vell, 26",3.0,665,2.0,2.824931880222216,True,41.98468545590317,124,,4.0,1,04,001,1707904001,17079204001,Centre
2020-1432,2020,"Calle Figuerola, 80",3.0,1740,3.0,2.8194714783770185,True,41.98506276458829,87,Devesa,3.0,3,03,003,1707903003,17079203003,Eixample
2020-1434,2020,"Calle Auriga, 55",2.0,1365,3.0,2.825324952101647,False,41.98223995489664,70,Barri Vell,1.0,1,01,001,1707901001,17079201001,Centre
2020-1435,2020,"Sant Narcís, 38",3.0,1300,5.0,2.809815227773948,True,41.97368093180805,55,,3.0,6,03,006,1707903006,17079203006,Eixample
2020-1438,2020,"Calle de les Ferreries Velles, 62",3.0,1205,1.0,2.824765555168496,True,41.984471485376815,84,Barri Vell,4.0,1,04,001,1707904001,17079204001,Centre
2020-1439,2020,"Calle Bisbe Lorenzana, 23",2.0,2660,1.0,2.8202135907449257,True,41.97846420380541,95,Eixample,2.0,5,02,005,1707902005,17079202005,Eixample
2020-1440,2020,"Ronda Ferran Puig, 19",3.0,1215,4.0,2.816985458379478,True,41.984947446773184,94,Devesa,3.0,4,03,004,1707903004,17079203004,Eixample
2020-1442,2020,"Ronda Pare Maria Claret, 75",2.0,1070,5.0,2.8181154207695616,True,41.980198964471946,114,Eixample,2.0,2,02,002,1707902002,17079202002,Eixample
2020-1444,2020,"Eixample, 69",2.0,1805,2.0,2.817513158457116,True,41.980161973261296,62,,2.0,2,02,002,1707902002,17079202002,Eixample
2020-1445,2020,"Carme-Vistalegre, 41",3.0,2515,5.0,2.82451206140281,True,41.97536988295979,125,,1.0,3,01,003,1707901003,17079201003,Centre
2020-1448,2020,"Calle Jocs Olímpics de Barcelona, 42",3.0,1195,1.0,2.8205479257200547,True,41.95882458133948,93,Palau,2.0,15,02,015,1707902015,17079202015,Sud
2020-1449,2020,"Calle Mare de Déu del Remei, 46",3.0,1020,3.0,2.8117286347129222,True,41.97673972977118,100,Sant Narcís,3.0,16,03,016,1707903016,17079203016,Eixample
2020-1451,2020,"Abeuradors, 25",3.0,600,3.0,2.8237776729478727,True,41.983209372945005,50,Barri Vell,1.0,1,01,001,1707901001,17079201001,Centre
2020-1452,2020,"Eixample, 66",2.0,1420,2.0,2.8190776913662816,True,41.97998521854456,51,,2.0,3,02,003,1707902003,17079202003,Eixample
2020-1453,2020,"Travesía de la Creu, 35",1.0,1095,1.0,2.821392357380166,True,41.97570271691513,76,Eixample,2.0,6,02,006,1707902006,17079202006,Eixample
2020-1454,2020,"Montseny, 14",2.0,895,4.0,2.8050017723994936,True,41.9757020790984,100,Santa Eugenia,3.0,11,03,011,1707903011,17079203011,Santa Eugènia de Ter
2020-1455,2020,"Calle de Sant Joan Baptista la Salle, 7",2.0,1445,6.0,2.821409682572935,True,41.97748847622516,89,Eixample,2.0,4,02,004,1707902004,17079202004,Eixample
2020-1458,2020,"Calle Can Cases, 5",4.0,4205,1.0,2.8201094884186277,True,41.97927283344824,191,Talaia - Germans Sabat,2.0,3,02,003,1707902003,17079202003,Eixample
2020-1459,2020,"Calle de les Ferreries Velles, 3",3.0,1065,1.0,2.8254029774669047,False,41.98368260715018,81,Barri Vell,1.0,1,01,001,1707901001,17079201001,Centre
2020-1461,2020,"Avenida de Sant Narcís, 72",4.0,1570,5.0,2.8141282142919475,True,41.97878698242461,93,Sant Narcís,3.0,20,03,020,1707903020,17079203020,Eixample
2020-1462,2020,"Carme-Vistalegre, 31",3.0,3005,1.0,2.82540770217907,True,41.97503678203503,129,,1.0,4,01,004,1707901004,17079201004,Centre
2020-1463,2020,"Eixample, 2",2.0,1750,1.0,2.817848014142533,True,41.97968380934045,139,,2.0,2,02,002,1707902002,17079202002,Eixample
2020-1465,2020,"Barri Vell, 56",2.0,600,1.0,2.8249594241141502,False,41.98377839044492,62,,1.0,1,01,001,1707901001,17079201001,Centre
2020-1468,2020,"Carme-Vistalegre, 52",1.0,2220,1.0,2.824960457852717,True,41.97534513120163,35,,1.0,3,01,003,1707901003,17079201003,Centre
2020-1469,2020,"Montilivi-Pericot, 43",4.0,2440,1.0,2.82688379549254,True,41.97294499669661,245,,2.0,9,02,009,1707902009,17079202009,Sud
2020-1470,2020,"Barri Vell, 52",3.0,1405,1.0,2.8251541425469524,True,41.98483314843829,64,,4.0,1,04,001,1707904001,17079204001,Centre
2020-1471,2020,"Eixample, 52",4.0,1830,5.0,2.818102777586865,True,41.98001749719069,138,,2.0,2,02,002,1707902002,17079202002,Eixample
2020-1472,2020,"Barri Vell, 52",3.0,1000,2.0,2.824729753535941,True,41.98396550757747,129,,1.0,1,01,001,1707901001,17079201001,Centre
2020-1473,2020,"CL Cardenal Margarit, 35",4.0,990,4.0,2.821737735113128,True,41.97689759177832,61,Eixample,2.0,6,02,006,1707902006,17079202006,Eixample
2020-1474,2020,"Barri Vell, 35",2.0,695,1.0,2.824585031970533,False,41.98415734740992,44,,1.0,1,01,001,1707901001,17079201001,Centre
2020-1475,2020,"Eixample, 3",3.0,1340,1.0,2.817679621126422,True,41.98003105160574,107,,2.0,2,02,002,1707902002,17079202002,Eixample
2020-1476,2020,"Plaza Sant Pere, 54",2.0,1245,2.0,2.8253036517490964,False,41.9902218268718,72,Barri Vell,5.0,2,05,002,1707905002,17079205002,Nord
2020-1477,2020,"Calle Can Cases, 17",5.0,5005,1.0,2.8194621184303164,True,41.979518280801614,191,Talaia - Germans Sabat,2.0,3,02,003,1707902003,17079202003,Eixample
2020-1478,2020,"Calle de les Ballesteries, 79",1.0,825,2.0,2.824973519539762,False,41.98566942030059,85,Barri Vell,4.0,1,04,001,1707904001,17079204001,Centre
2020-1479,2020,"Montseny, 30",3.0,940,3.0,2.80538038470477,True,41.97531192455085,100,Santa Eugenia,3.0,11,03,011,1707903011,17079203011,Santa Eugènia de Ter
2020-1480,2020,"Plaza d'Europa, 27",4.0,1615,2.0,2.814586434325731,True,41.97531059580095,101,Sant Narcís,3.0,7,03,007,1707903007,17079203007,Eixample
2020-1481,2020,"Barri Vell, 12",2.0,1910,2.0,2.82459271155287,True,41.98448286559439,100,,1.0,1,01,001,1707901001,17079201001,Centre
2020-1482,2020,"Calle Bisbe Lorenzana, 17",2.0,1855,1.0,2.820388337956633,True,41.97810189015913,85,Eixample,2.0,4,02,004,1707902004,17079202004,Eixample
